,id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews
990,985669478516380608,Brooklyn,Crown Heights,Private room,104.0,30,0
991,51621907,Brooklyn,Cypress Hills,Private room,40.0,30,207
992,721846250448319952,Manhattan,East Harlem,Private room,650.0,30,0
993,791372426456950875,Brooklyn,Fort Greene,Private room,53.0,30,3
994,53773839,Queens,Astoria,Private room,94.0,30,1
995,972841979416428333,Queens,Long Island City,Private room,55.0,30,2
996,649968161200990873,Bronx,Mott Haven,Entire home/apt,389.0,30,49
997,1084833456394644733,Queens,Springfield Gardens,Entire home/apt,230.0,30,0
998,1203936636043065935,Queens,Elmhurst,Private room,109.0,3,1
999,53849102,Brooklyn,Cypress Hills,Private room,100.0,30,26
1000,17263207,Brooklyn,Gravesend,Private room,249.0,30,36
1001,4452723,Queens,Richmond Hill,Entire home/apt,95.0,30,18
1002,1004428776661057322,Brooklyn,Bath Beach,Entire home/apt,125.0,30,2
1003,20427684,Queens,Corona,Shared room,59.0,1,71
1004,855224089369017951,Queens,Corona,Shared room,54.0,30,8
1005,961836418495370418,Brooklyn,Bath Beach,Private room,85.0,30,6
1006,715019792407184814,Queens,Ridgewood,Private room,113.0,30,12
1007,577857477164670474,Queens,Ozone Park,Entire home/apt,150.0,30,0
1008,880476290217593132,Brooklyn,Flatbush,Entire home/apt,240.0,30,2
1009,1085617865241915345,Brooklyn,Prospect-Lefferts Gardens,Private room,59.0,30,0
1010,54104181,Bronx,Baychester,Entire home/apt,122.0,30,0
1011,49134582,Queens,Sunnyside,Private room,125.0,30,7
1012,856334958557419965,Brooklyn,Bedford-Stuyvesant,Private room,152.0,30,0
1013,1211549563874716869,Brooklyn,Williamsburg,Entire home/apt,125.0,30,1
1014,590040648193371393,Manhattan,Harlem,Private room,69.0,30,10
1015,752514414550683953,Queens,Long Island City,Private room,280.0,30,0
1016,1177571866340049678,Brooklyn,South Slope,Entire home/apt,150.0,30,0
1017,46987549,Brooklyn,Crown Heights,Entire home/apt,140.0,30,32
1018,1134900809771751391,Brooklyn,Crown Heights,Entire home/apt,259.0,30,0
1019,733219724258180821,Brooklyn,Williamsburg,Private room,20.0,30,45
1020,749139083726291164,Queens,Sunnyside,Entire home/apt,300.0,30,45
1021,34272580,Brooklyn,Crown Heights,Entire home/apt,250.0,30,7
1022,15844782,Brooklyn,Windsor Terrace,Private room,110.0,30,170
1023,1122265328870455427,Manhattan,Harlem,Private room,72.0,30,0
1024,879848302925367431,Queens,Sunnyside,Entire home/apt,120.0,30,0
1025,1181208177611881907,Brooklyn,Crown Heights,Private room,40.0,30,0
1026,1111072720693755574,Manhattan,Upper West Side,Entire home/apt,352.0,1,9
1027,1223221380208595577,Queens,Long Island City,Entire home/apt,180.0,90,0
1028,825104177467949534,Brooklyn,Bedford-Stuyvesant,Private room,206.0,30,0
1029,34866682,Brooklyn,Crown Heights,Entire home/apt,754.0,30,31
1030,1223535327602999644,Manhattan,Harlem,Private room,397.0,30,0
1031,1076241336406618524,Manhattan,East Harlem,Private room,68.0,30,0
1032,1172529886815492541,Brooklyn,Bedford-Stuyvesant,Private room,46.0,30,0
1033,736427204561194184,Queens,Sunnyside,Entire home/apt,463.0,2,24
1034,37059899,Brooklyn,Crown Heights,Entire home/apt,354.0,30,33
1035,1223348108167163014,Brooklyn,Sunset Park,Private room,53.0,30,0
1036,1074601780362934953,Brooklyn,Crown Heights,Private room,51.0,30,1
1037,1090638611066390408,Brooklyn,Williamsburg,Private room,68.0,30,0
1038,49768585,Manhattan,Upper West Side,Private room,120.0,30,1
1039,760067389876708923,Queens,Long Island City,Entire home/apt,305.0,30,11
1041,27782948,Brooklyn,Williamsburg,Private room,85.0,30,79
1042,12867918,Manhattan,Upper East Side,Entire home/apt,158.0,30,31
1043,1051303514337719594,Manhattan,Financial District,Entire home/apt,230.0,30,1
1044,892026379481282248,Manhattan,Chinatown,Entire home/apt,150.0,30,0
1045,894500003651727444,Manhattan,Upper East Side,Entire home/apt,1500.0,30,0
1046,1157999417746123228,Manhattan,Little Italy,Private room,349.0,30,0
1047,836251283404712012,Manhattan,Upper East Side,Private room,256.0,30,2
1048,588627515187957928,Brooklyn,Bedford-Stuyvesant,Entire home/apt,176.0,30,59
1049,52318271,Brooklyn,Fort Greene,Entire home/apt,150.0,30,13
1050,920194483850422892,Brooklyn,Greenpoint,Private room,159.0,3,9
1051,1001598392441206590,Brooklyn,Bedford-Stuyvesant,Private room,95.0,2,35
1052,1006493394300852627,Manhattan,Midtown,Private room,140.0,30,0
1055,48111511,Brooklyn,Bushwick,Private room,40.0,30,1
1056,1040898579729936133,Manhattan,West Village,Entire home/apt,360.0,30,0
1057,700246592261412587,Manhattan,Gramercy,Entire home/apt,2000.0,30,0
1058,47803519,Manhattan,Harlem,Private room,79.0,30,16
1059,636748829958680554,Brooklyn,Vinegar Hill,Entire home/apt,280.0,30,10
1060,50740601,Manhattan,Upper East Side,Entire home/apt,200.0,30,3
1061,20770969,Manhattan,East Village,Entire home/apt,258.0,30,126
1062,45359746,Manhattan,Chelsea,Private room,94.0,30,0
1063,7816449,Manhattan,SoHo,Entire home/apt,893.0,30,58
1064,51487070,Queens,Middle Village,Entire home/apt,130.0,30,7
1065,638044371366059533,Manhattan,Hell's Kitchen,Entire home/apt,287.0,30,7
1066,20337158,Queens,Corona,Shared room,64.0,1,77
1067,1074814461898120554,Manhattan,Harlem,Private room,175.0,30,0
1068,54055089,Queens,Springfield Gardens,Shared room,60.0,30,0
1069,51269003,Queens,Woodhaven,Private room,95.0,30,103
1070,1183112253545124012,Queens,Elmhurst,Private room,80.0,30,0
1071,45642113,Brooklyn,East New York,Private room,45.0,30,1
1072,1175196318956071784,Brooklyn,Fort Hamilton,Entire home/apt,250.0,30,0
1073,1030471955409301019,Queens,Astoria,Private room,130.0,1,61
1074,13113906,Brooklyn,Park Slope,Private room,109.0,30,182
1075,42584572,Brooklyn,Crown Heights,Entire home/apt,482.0,30,226
1076,782436079416449092,Brooklyn,Bedford-Stuyvesant,Private room,40.0,30,0
1077,894088687601438005,Brooklyn,Crown Heights,Private room,51.0,30,10
1078,1025073150483139603,Manhattan,Harlem,Private room,197.0,30,0
1079,4920448,Manhattan,Upper West Side,Entire home/apt,310.0,30,0
1080,40448123,Brooklyn,Bushwick,Private room,235.0,30,71
1081,53786119,Manhattan,East Harlem,Private room,100.0,30,4
1082,44378348,Queens,Long Island City,Entire home/apt,186.0,30,70
1083,29946757,Brooklyn,Bedford-Stuyvesant,Private room,60.0,60,2
1084,51493315,Brooklyn,Williamsburg,Entire home/apt,250.0,30,102
1085,920480961318691703,Manhattan,Upper West Side,Entire home/apt,218.0,55,0
1086,1076251965570121161,Manhattan,East Harlem,Shared room,40.0,30,0
1087,1120414324364217815,Manhattan,East Harlem,Private room,70.0,30,0
1088,1171092946447246095,Brooklyn,East Flatbush,Entire home/apt,290.0,3,1
1089,1138079767290926897,Brooklyn,Bedford-Stuyvesant,Private room,44.0,30,0
1090,1230464737360638283,Manhattan,Chelsea,Entire home/apt,145.0,30,0
1091,926987680896723420,Manhattan,East Harlem,Private room,63.0,30,0
1092,11935301,Brooklyn,Park Slope,Private room,85.0,30,1
1093,1005816756950762505,Brooklyn,Bedford-Stuyvesant,Private room,45.0,30,0
1094,37549695,Brooklyn,Bedford-Stuyvesant,Private room,200.0,2,255
1095,14625676,Brooklyn,Gowanus,Entire home/apt,500.0,30,46
1096,52440477,Manhattan,Harlem,Private room,85.0,30,0
1097,803377680297961653,Manhattan,Harlem,Private room,84.0,30,0
1098,568662479529184475,Brooklyn,Crown Heights,Private room,62.0,30,0
1099,948160046984994544,Brooklyn,Brownsville,Entire home/apt,134.0,30,31
1100,1107420594171076665,Brooklyn,Crown Heights,Entire home/apt,219.0,30,0
1101,649265769107676530,Manhattan,Financial District,Entire home/apt,203.0,30,4
1102,1020278049478659352,Brooklyn,Bedford-Stuyvesant,Private room,47.0,30,0
1103,28734298,Brooklyn,Bedford-Stuyvesant,Entire home/apt,290.0,30,5
1105,1001507167604490878,Brooklyn,Bedford-Stuyvesant,Private room,53.0,30,1
1106,1005680400003560176,Brooklyn,Bedford-Stuyvesant,Private room,45.0,30,0
1107,958610073245715978,Brooklyn,Bedford-Stuyvesant,Private room,59.0,30,0
1108,50622095,Manhattan,Nolita,Entire home/apt,170.0,90,5
1109,621196224002920613,Brooklyn,Brownsville,Private room,42.0,30,4
1110,965700993532862863,Brooklyn,East Flatbush,Entire home/apt,160.0,30,0
1111,49639535,Queens,Long Island City,Entire home/apt,150.0,30,20
1112,836121760362411323,Manhattan,Financial District,Entire home/apt,579.0,1,276
1113,797892140796541177,Manhattan,East Village,Private room,93.0,30,0
1115,665409290103351494,Manhattan,Upper West Side,Entire home/apt,150.0,30,22
1116,53122311,Manhattan,Morningside Heights,Private room,81.0,30,0
1117,14467602,Manhattan,Two Bridges,Private room,130.0,120,1
1118,1020338711341788113,Brooklyn,Bushwick,Private room,50.0,30,0
1119,879611314193733403,Brooklyn,Bushwick,Private room,52.0,30,0
1120,772535704907927342,Manhattan,Upper West Side,Private room,85.0,30,0
1121,13236366,Manhattan,Upper West Side,Entire home/apt,210.0,30,13
1123,803060292907495769,Brooklyn,Williamsburg,Entire home/apt,749.0,30,23
1124,53184843,Manhattan,Morningside Heights,Private room,86.0,30,0
1127,52654519,Manhattan,Tribeca,Entire home/apt,389.0,30,38
1128,49342328,Manhattan,Upper West Side,Shared room,200.0,30,0
1129,53278603,Manhattan,Morningside Heights,Private room,94.0,30,0
1130,555056971119508988,Manhattan,Lower East Side,Entire home/apt,175.0,30,4
1131,1019429690426278080,Brooklyn,Bedford-Stuyvesant,Entire home/apt,398.0,1,50
1132,29923555,Manhattan,Midtown,Hotel room,1000.0,30,0
1135,1085364407279610458,Manhattan,Chelsea,Private room,105.0,30,0
1136,1124103332108287653,Brooklyn,Greenpoint,Entire home/apt,195.0,30,1
1137,52172551,Manhattan,Lower East Side,Entire home/apt,2106.0,1,5
1138,52885449,Brooklyn,Bushwick,Private room,43.0,30,1
1139,1020318924718002541,Brooklyn,Bushwick,Private room,50.0,30,0
1140,37624494,Manhattan,West Village,Entire home/apt,175.0,45,14
1141,53313409,Manhattan,Financial District,Entire home/apt,209.0,30,3
1142,51578313,Brooklyn,Williamsburg,Entire home/apt,205.0,30,187
1143,981022462655996345,Manhattan,East Village,Entire home/apt,161.0,30,0
1144,1004444046931824837,Queens,Ridgewood,Private room,45.0,30,0
1145,932578265767796981,Manhattan,West Village,Entire home/apt,160.0,30,4
1146,963753922876932895,Brooklyn,Bedford-Stuyvesant,Private room,46.0,30,0
1147,852861045942692034,Manhattan,East Village,Private room,81.0,90,0
1148,1215349576561145557,Manhattan,Upper West Side,Entire home/apt,222.0,30,0
1149,918728404559190251,Brooklyn,Bushwick,Private room,55.0,30,0
1150,782595339625590679,Manhattan,Murray Hill,Entire home/apt,150.0,30,2
1151,1219625120232103133,Brooklyn,Bedford-Stuyvesant,Private room,92.0,30,0
1152,45477103,Manhattan,Hell's Kitchen,Private room,98.0,30,0
1153,775951939692360055,Manhattan,Upper East Side,Entire home/apt,175.0,30,0
1154,912396732617862267,Manhattan,Upper East Side,Entire home/apt,9999.0,30,0
1155,702953973018419988,Brooklyn,Bushwick,Private room,149.0,30,22
1156,845041278365372205,Brooklyn,Bushwick,Entire home/apt,119.0,30,6
1158,988742699629723460,Brooklyn,Bushwick,Shared room,24.0,30,0
1159,773411792567687344,Brooklyn,Williamsburg,Entire home/apt,149.0,30,1
1160,781858976833844693,Manhattan,Chinatown,Entire home/apt,200.0,30,9
1184,761616212974802622,Brooklyn,Bedford-Stuyvesant,Private room,43.0,30,2
1193,50373097,Brooklyn,Williamsburg,Private room,70.0,30,4
1203,1009467369984606523,Manhattan,Gramercy,Private room,116.0,30,0
1211,1142128655151068091,Manhattan,Midtown,Private room,170.0,30,0
1213,1192559545079943848,Manhattan,Midtown,Private room,355.0,30,0
1214,823268495658074188,Brooklyn,Williamsburg,Entire home/apt,250.0,30,27
1215,1152426994398176769,Manhattan,Hell's Kitchen,Entire home/apt,280.0,30,0
1216,844029641961371023,Manhattan,Upper West Side,Entire home/apt,75.0,30,4
1217,1011621999180896683,Brooklyn,Bedford-Stuyvesant,Private room,40.0,30,0
1219,1078295487634551725,Manhattan,Little Italy,Entire home/apt,175.0,30,0
1220,52253807,Manhattan,West Village,Entire home/apt,300.0,30,73
1223,866980963931403533,Manhattan,Upper East Side,Entire home/apt,117.0,30,0
1224,51306036,Manhattan,Upper West Side,Entire home/apt,183.0,30,10
1225,824147186167780504,Manhattan,Upper West Side,Entire home/apt,166.0,30,0
1226,45671894,Brooklyn,Greenpoint,Entire home/apt,170.0,30,16
1227,53105871,Brooklyn,Bushwick,Private room,46.0,30,0
1228,984675312100441360,Brooklyn,Bedford-Stuyvesant,Private room,61.0,30,0
1229,7254986,Brooklyn,Carroll Gardens,Entire home/apt,650.0,30,18
1231,6833395,Manhattan,Lower East Side,Entire home/apt,1200.0,31,32
1232,820836733548846770,Manhattan,East Village,Private room,95.0,30,0
1233,1064300827695462584,Manhattan,Hell's Kitchen,Entire home/apt,602.0,31,0
1234,1118075775886720816,Brooklyn,Greenpoint,Entire home/apt,191.0,30,0
1235,1147111206126339499,Manhattan,West Village,Entire home/apt,243.0,30,0
1236,1097125456307217681,Brooklyn,Downtown Brooklyn,Private room,315.0,1,6
1237,9548422,Brooklyn,Bedford-Stuyvesant,Private room,45.0,30,2
1238,48265859,Brooklyn,Bushwick,Private room,26.0,90,0
1239,29155895,Manhattan,East Village,Entire home/apt,300.0,30,171
1240,34542550,Brooklyn,Williamsburg,Private room,73.0,30,1
1241,1019640095376235782,Brooklyn,Bedford-Stuyvesant,Entire home/apt,239.0,1,47
1242,52323876,Manhattan,Upper West Side,Private room,90.0,30,4
1243,1142085197774447875,Manhattan,Upper West Side,Entire home/apt,232.0,30,0
1244,17943732,Manhattan,SoHo,Entire home/apt,350.0,45,24
1245,570034665527308088,Manhattan,Midtown,Entire home/apt,359.0,4,70
1246,1207548217188818523,Manhattan,Lower East Side,Entire home/apt,160.0,30,0
1247,1010816621788352605,Brooklyn,Bushwick,Private room,48.0,30,0
1248,47783561,Manhattan,Upper West Side,Private room,85.0,30,150
1249,2922197,Brooklyn,Greenpoint,Private room,75.0,30,162
1250,580271592654434952,Manhattan,Chinatown,Entire home/apt,302.0,31,0
1251,45522807,Manhattan,Upper East Side,Private room,92.0,30,0
1252,1086871715782143028,Manhattan,Upper West Side,Entire home/apt,74.0,30,1
1254,1186434707030682550,Manhattan,Chelsea,Entire home/apt,2000.0,30,0
1255,1097176520785786614,Brooklyn,Downtown Brooklyn,Private room,307.0,1,0
1256,1141545946910311364,Brooklyn,Bedford-Stuyvesant,Private room,65.0,30,1
1267,937671047490491835,Manhattan,Hell's Kitchen,Private room,75.0,30,3
1272,54338345,Manhattan,Midtown,Entire home/apt,234.0,4,0
1283,47223694,Brooklyn,Williamsburg,Private room,52.0,30,0
1293,1164615074749935863,Manhattan,Gramercy,Entire home/apt,332.0,30,0
1298,34384958,Manhattan,Upper East Side,Entire home/apt,110.0,30,3
1311,903186071445340104,Manhattan,Midtown,Shared room,70.0,30,0
1317,47553112,Manhattan,Midtown,Entire home/apt,239.0,1,18
1320,727439577532735416,Manhattan,Nolita,Entire home/apt,3143.0,30,0
1336,949284629071808523,Manhattan,Midtown,Private room,467.0,1,0
1338,840868276915949369,Brooklyn,Bedford-Stuyvesant,Private room,60.0,30,21
1339,943448404698310515,Manhattan,Kips Bay,Entire home/apt,170.0,30,0
1340,1067282933172289340,Brooklyn,Williamsburg,Entire home/apt,479.0,31,0
1341,413504,Brooklyn,Williamsburg,Private room,172.0,30,178
1342,51907253,Manhattan,Lower East Side,Entire home/apt,766.0,1,16
1343,1047222024885820367,Brooklyn,Williamsburg,Entire home/apt,599.0,30,1
1345,53130376,Manhattan,Upper West Side,Private room,94.0,30,0
1346,839415800079955074,Manhattan,Upper West Side,Entire home/apt,211.0,30,41
1351,960284822920196092,Manhattan,Hell's Kitchen,Entire home/apt,227.0,30,0
1361,570315741712078963,Brooklyn,Williamsburg,Entire home/apt,283.0,30,14
1365,582935357509088315,Brooklyn,Bushwick,Private room,90.0,30,0
1366,53317759,Brooklyn,Bushwick,Private room,49.0,30,7
1368,960822410559368357,Brooklyn,Bushwick,Private room,80.0,30,0
1372,42682643,Manhattan,Gramercy,Private room,70.0,30,11
1377,1126289589531508367,Manhattan,Midtown,Entire home/apt,336.0,30,0
1393,953156373641215451,Manhattan,Theater District,Private room,138.0,30,0
1403,1106503385900347992,Manhattan,Midtown,Private room,385.0,1,0
1410,12812577,Manhattan,Hell's Kitchen,Entire home/apt,650.0,30,43
1419,1121858306063246244,Manhattan,Hell's Kitchen,Entire home/apt,189.0,30,0
1431,1176767328809600408,Manhattan,Murray Hill,Private room,415.0,1,0
1433,808627778501508750,Manhattan,Midtown,Entire home/apt,210.0,30,0
1443,53475354,Manhattan,East Harlem,Entire home/apt,117.0,30,7
1451,45529380,Manhattan,Hell's Kitchen,Private room,95.0,30,0
1458,26953759,Manhattan,Theater District,Entire home/apt,450.0,7,3
1460,157673,Brooklyn,Bedford-Stuyvesant,Entire home/apt,65.0,30,92
1463,1072469613386836466,Manhattan,Financial District,Private room,321.0,1,15
1465,860735021598007671,Manhattan,Upper East Side,Entire home/apt,159.0,30,1
1466,673811265484009501,Manhattan,Midtown,Entire home/apt,285.0,30,0
1482,38866268,Brooklyn,Bedford-Stuyvesant,Private room,143.0,30,84
1496,1020872183162118422,Manhattan,East Village,Private room,106.0,30,0
1503,51615709,Manhattan,Hell's Kitchen,Entire home/apt,140.0,30,3
1510,923822272026545791,Brooklyn,Williamsburg,Entire home/apt,350.0,30,0
1512,958891583704104591,Brooklyn,Bedford-Stuyvesant,Private room,258.0,1,31
1515,745632549952601244,Manhattan,Hell's Kitchen,Entire home/apt,160.0,30,2
1522,877260115601894218,Manhattan,Midtown,Entire home/apt,411.0,31,0
1537,43477321,Manhattan,East Village,Entire home/apt,599.0,30,1
1539,1141804759863805148,Manhattan,Hell's Kitchen,Entire home/apt,275.0,30,0
1545,724493104271684619,Manhattan,Midtown,Private room,100.0,30,2
1553,1148415583851225843,Brooklyn,Bedford-Stuyvesant,Private room,44.0,30,1
1555,792134666827224780,Brooklyn,Bushwick,Private room,120.0,30,0
1558,30206047,Manhattan,Upper East Side,Entire home/apt,1000.0,30,4
1559,795586449160780918,Manhattan,West Village,Private room,156.0,30,0
1565,1045422932660605917,Manhattan,Theater District,Entire home/apt,434.0,31,0
1571,46715472,Manhattan,Upper East Side,Entire home/apt,434.0,30,17
1576,1030672400790104576,Manhattan,Upper East Side,Entire home/apt,181.0,30,0
1581,902813434268355159,Manhattan,Midtown,Entire home/apt,448.0,31,0
1583,772582827254717471,Manhattan,Midtown,Hotel room,296.0,1,1
1600,37908288,Manhattan,Hell's Kitchen,Entire home/apt,418.0,30,3
1603,34544360,Manhattan,Kips Bay,Entire home/apt,250.0,30,0
1605,53623779,Manhattan,Upper East Side,Entire home/apt,160.0,30,25
1608,25443451,Manhattan,Tribeca,Entire home/apt,276.0,30,15
1611,53837021,Queens,Queens Village,Entire home/apt,107.0,30,48
1616,34673353,Manhattan,Theater District,Entire home/apt,220.0,30,14
1621,1166304535202247590,Manhattan,Midtown,Entire home/apt,695.0,30,0
1636,772478743978557798,Manhattan,Murray Hill,Hotel room,320.0,1,0
1641,1237701782724941417,Manhattan,Midtown,Entire home/apt,190.0,30,0
1653,41670159,Manhattan,East Village,Private room,161.0,30,6
1670,757277022393109416,Manhattan,Hell's Kitchen,Entire home/apt,165.0,30,3
1672,1157796350358599007,Brooklyn,Bushwick,Private room,59.0,30,0
